method,dataset,known_cls_ratio,labeled_ratio,cluster_num_factor,seed,ACC,H-Score,K-ACC,N-ACC,ARI,NMI,args
DPN,news,0.5,0.1,1.0,2025.0,44.21,32.8,66.4,21.78,32.99,56.66,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""news"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.5, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.1, ""gpu_id"": ""4"", ""train_batch_size"": 8, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 1, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,thucnews,0.5,0.1,1.0,2025.0,66.01,55.34,93.8,39.25,49.32,67.81,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-chinese"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""thucnews"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.5, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.1, ""gpu_id"": ""3"", ""train_batch_size"": 16, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 2, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,news,0.25,0.5,1.0,2025.0,36.51,27.32,94.29,15.97,25.61,44.79,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""news"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.25, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.5, ""gpu_id"": ""1"", ""train_batch_size"": 8, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 3, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,thucnews,0.25,0.5,1.0,2025.0,40.28,39.7,73.68,27.17,25.99,43.49,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-chinese"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""thucnews"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.25, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.5, ""gpu_id"": ""4"", ""train_batch_size"": 16, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 3, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,thucnews,0.75,0.1,1.0,2025.0,75.12,47.09,92.84,31.54,63.82,75.96,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-chinese"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""thucnews"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.75, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.1, ""gpu_id"": ""0"", ""train_batch_size"": 16, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 1, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,news,0.5,0.1,1.0,2025.0,42.64,20.08,73.41,11.63,27.09,46.32,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""news"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.5, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.1, ""gpu_id"": ""2"", ""train_batch_size"": 8, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 2, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,news,0.75,0.1,1.0,2025.0,62.26,33.54,75.34,21.57,46.65,60.99,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""news"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.75, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.1, ""gpu_id"": ""5"", ""train_batch_size"": 8, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 1, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,news,0.5,0.1,1.0,2025.0,48.43,40.42,67.25,28.89,38.13,59.0,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""news"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.5, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.1, ""gpu_id"": ""4"", ""train_batch_size"": 8, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 0, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,thucnews,0.75,0.1,1.0,2025.0,73.5,41.17,92.55,26.47,62.38,74.18,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-chinese"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""thucnews"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.75, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.1, ""gpu_id"": ""4"", ""train_batch_size"": 16, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 2, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,news,0.5,0.5,1.0,2025.0,49.66,30.38,79.81,18.76,43.56,67.78,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""news"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.5, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.5, ""gpu_id"": ""7"", ""train_batch_size"": 8, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 3, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,news,0.75,0.1,1.0,2025.0,61.17,38.17,72.42,25.92,49.18,65.58,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""news"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.75, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.1, ""gpu_id"": ""1"", ""train_batch_size"": 8, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 2, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,thucnews,0.5,0.5,1.0,2025.0,68.13,56.85,95.9,40.4,54.93,70.45,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-chinese"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""thucnews"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.5, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.5, ""gpu_id"": ""2"", ""train_batch_size"": 16, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 3, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,thucnews,0.25,0.5,1.0,2025.0,66.78,69.92,97.52,54.5,54.01,70.56,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-chinese"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""thucnews"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.25, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.5, ""gpu_id"": ""1"", ""train_batch_size"": 16, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 1, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,news,0.25,0.5,1.0,2025.0,32.9,22.46,94.74,12.74,25.27,50.66,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""news"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.25, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.5, ""gpu_id"": ""7"", ""train_batch_size"": 8, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 2, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,thucnews,0.25,0.5,1.0,2025.0,67.0,70.4,96.49,55.41,50.83,67.38,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-chinese"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""thucnews"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.25, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.5, ""gpu_id"": ""2"", ""train_batch_size"": 16, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 2, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,thucnews,0.5,0.1,1.0,2025.0,56.89,44.79,83.17,30.65,48.21,67.63,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-chinese"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""thucnews"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.5, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.1, ""gpu_id"": ""5"", ""train_batch_size"": 16, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 0, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,news,0.25,0.5,1.0,2025.0,37.4,37.88,71.39,25.78,20.25,47.5,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""news"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.25, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.5, ""gpu_id"": ""2"", ""train_batch_size"": 8, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 1, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,news,0.5,0.5,1.0,2025.0,55.45,50.39,71.95,38.77,41.32,64.68,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""news"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.5, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.5, ""gpu_id"": ""6"", ""train_batch_size"": 8, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 1, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,thucnews,0.75,0.5,1.0,2025.0,77.39,67.92,85.86,56.19,70.83,82.17,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-chinese"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""thucnews"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.75, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.5, ""gpu_id"": ""2"", ""train_batch_size"": 16, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 3, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,thucnews,0.5,0.5,1.0,2025.0,66.29,52.76,96.19,36.35,53.02,68.85,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-chinese"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""thucnews"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.5, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.5, ""gpu_id"": ""7"", ""train_batch_size"": 16, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 1, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,news,0.75,0.5,1.0,2025.0,68.66,29.53,86.17,17.82,58.98,72.8,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""news"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.75, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.5, ""gpu_id"": ""6"", ""train_batch_size"": 8, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 3, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,thucnews,0.75,0.1,1.0,2025.0,80.21,76.62,84.23,70.27,70.56,80.43,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-chinese"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""thucnews"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.75, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.1, ""gpu_id"": ""1"", ""train_batch_size"": 16, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 0, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,news,0.75,0.1,1.0,2025.0,63.22,37.1,75.07,24.64,51.68,67.02,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""news"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.75, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.1, ""gpu_id"": ""2"", ""train_batch_size"": 8, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 0, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,news,0.5,0.5,1.0,2025.0,52.45,33.98,83.31,21.34,41.34,61.14,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""news"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.5, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.5, ""gpu_id"": ""7"", ""train_batch_size"": 8, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 2, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,thucnews,0.5,0.5,1.0,2025.0,76.25,72.21,94.96,58.25,62.53,75.09,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-chinese"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""thucnews"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.5, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 0.5, ""gpu_id"": ""5"", ""train_batch_size"": 16, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 2, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
DPN,news,0.25,1.0,1.0,2025.0,38.96,31.24,96.1,18.65,28.39,50.97,"{""data_dir"": ""data"", ""pretrain_dir"": ""outputs/gcd/dpn/premodels"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 500, ""feat_dim"": 768, ""warmup_proportion"": 0.1, ""freeze_bert_parameters"": true, ""save_model"": true, ""pretrain"": true, ""dataset"": ""news"", ""momentum_factor"": 0.9, ""temperature"": 0.07, ""known_cls_ratio"": 0.25, ""cluster_num_factor"": 1.0, ""seed"": 2025, ""labeled_ratio"": 1.0, ""gpu_id"": ""4"", ""train_batch_size"": 8, ""pretrain_batch_size"": 16, ""eval_batch_size"": 32, ""wait_patient"": 20, ""num_pretrain_epochs"": 100.0, ""num_train_epochs"": 50.0, ""lr_pre"": 5e-05, ""lr"": 1e-05, ""fold_num"": 5, ""fold_idx"": 3, ""gamma"": 90.0, ""save_results_path"": ""results/gcd/dpn"", ""method"": ""DPN"", ""config"": ""configs/gcd/dpn.yaml""}"
