method,dataset,known_cls_ratio,labeled_ratio,cluster_num_factor,seed,K,ACC,H-Score,K-ACC,N-ACC,ARI,NMI,args
PLM_GCD,banking,0.5,0.5,1,2025,38,36.59,36.54,38.22,35.0,22.53,58.94,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.5"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""4"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""0.5"", ""fold_idx"": ""3"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""38"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.75,0.5,1,2025,58,26.62,27.28,25.91,28.82,13.12,48.6,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.75"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""6"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""0.5"", ""fold_idx"": ""1"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""58"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.75,0.5,1,2025,58,26.92,28.5,24.7,33.68,13.38,49.25,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.75"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""4"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""0.5"", ""fold_idx"": ""0"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""58"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.75,0.5,1,2025,58,25.84,27.16,24.14,31.05,11.99,47.84,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.75"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""7"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""0.5"", ""fold_idx"": ""0"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""58"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.5,0.5,1,2025,38,37.69,36.9,43.49,32.05,23.79,59.5,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.5"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""1"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-chinese"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""0.5"", ""fold_idx"": ""3"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""38"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.75,0.5,1,2025,58,27.01,26.63,27.37,25.92,13.53,49.01,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.75"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""5"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""0.5"", ""fold_idx"": ""1"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""58"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.75,0.5,1,2025,58,26.14,27.22,24.83,30.13,12.6,48.51,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.75"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""4"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""0.5"", ""fold_idx"": ""0"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""58"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.5,0.5,1,2025,38,38.77,38.77,39.34,38.21,23.77,60.05,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.5"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""0"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""0.5"", ""fold_idx"": ""2"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""38"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.5,0.5,1,2025,38,37.34,37.25,39.41,35.32,23.21,59.43,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.5"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""6"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""0.5"", ""fold_idx"": ""3"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""38"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.75,0.5,1,2025,58,26.33,26.85,25.78,28.03,12.59,47.96,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.75"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""1"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""0.5"", ""fold_idx"": ""1"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""58"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.5,0.5,1,2025,38,36.49,36.39,38.68,34.36,20.75,58.5,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.5"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""2"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-chinese"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""0.5"", ""fold_idx"": ""2"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""38"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.75,0.5,1,2025,58,27.56,29.0,25.69,33.29,13.56,49.05,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.75"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""3"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""0.5"", ""fold_idx"": ""0"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""58"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.5,0.5,1,2025,38,37.08,36.97,39.34,34.87,23.37,59.99,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.5"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""6"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""0.5"", ""fold_idx"": ""3"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""38"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.5,0.5,1,2025,38,35.0,34.75,38.22,31.86,21.25,57.8,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.5"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""6"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""0.5"", ""fold_idx"": ""2"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""38"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.75,0.5,1,2025,58,26.01,26.82,25.09,28.82,11.79,47.74,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.75"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""2"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""0.5"", ""fold_idx"": ""1"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""58"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.75,0.5,1,2025,58,26.2,26.53,25.86,27.24,12.69,48.32,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.75"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""3"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""0.5"", ""fold_idx"": ""3"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""58"", ""all_num_labels"": ""77""}"
